userId,movieId,rating,comment
34,492,4.0,pretty good
388,376,3.5,ok
242,456,3.5,Everyone can consider watching it
433,371,3.5,ok
167,101,4.0,pretty good
467,354,3.0,pretty good
243,417,3.5,ok
494,266,4.5,the best
42,295,4.5,The best movie I've ever watched =))
401,558,3.5,Everyone can consider watching it
255,367,4.5,=))))))))))))
455,373,4.0,pretty good
420,119,3.5,Everyone can consider watching it
376,338,2.5,i don't like this
335,59,4.0,pretty good
126,198,4.5,The best movie I've ever watched =))
444,187,4.0,Everyone can consider watching it
460,390,4.0,ok
28,82,4.5,The best movie I've ever watched =))
298,300,4.5,hay vcl
349,182,4.5,The best movie I've ever watched =))
159,445,3.5,ok
398,259,4.5,the best
139,361,4.0,pretty good
170,127,4.5,The best movie I've ever watched =))
270,87,4.5,hay vcl
19,376,4.0,Everyone can consider watching it
100,367,4.5,hay vcl
359,220,4.0,Everyone can consider watching it
465,237,5.0,hay vcl
432,189,0.5,No review available
217,174,2.0,no good =((
460,135,3.5,Everyone can consider watching it
413,546,5.0,the best
140,488,4.5,The best movie I've ever watched =))
6,434,1.0,i don't like this
51,480,4.0,Everyone can consider watching it
464,314,5.0,the best
103,228,3.5,ok
31,521,5.0,hay vcl
455,230,5.0,The best movie I've ever watched =))
320,170,4.5,=))))))))))))
466,479,4.5,The best movie I've ever watched =))
385,224,4.5,the best
362,206,4.5,the best
107,347,4.0,pretty good
202,492,4.5,The best movie I've ever watched =))
95,375,5.0,The best movie I've ever watched =))
489,463,4.0,ok
7,433,3.5,pretty good
401,152,4.5,the best
267,33,4.0,Everyone can consider watching it
322,6,5.0,The best movie I've ever watched =))
242,27,3.0,pretty good
123,377,4.0,pretty good
301,56,2.5,ncc
323,51,3.5,Everyone can consider watching it
300,232,3.5,ok
234,428,4.0,Everyone can consider watching it
373,181,3.5,pretty good
500,171,4.5,the best
27,526,4.0,pretty good
181,169,4.5,The best movie I've ever watched =))
169,457,4.5,The best movie I've ever watched =))
221,560,5.0,The best movie I've ever watched =))
244,466,4.5,=))))))))))))
412,286,4.5,=))))))))))))
235,205,5.0,=))))))))))))
236,70,2.0,worst movies of all time
136,373,4.5,=))))))))))))
98,530,1.0,worst movies of all time
440,501,4.0,Everyone can consider watching it
408,517,2.0,i don't like this
409,234,3.0,pretty good
81,387,3.0,ok
200,479,3.0,pretty good
465,539,3.0,Everyone can consider watching it
21,319,3.0,pretty good
384,198,3.0,ok
282,37,4.0,Everyone can consider watching it
18,461,3.0,pretty good
405,144,3.0,Everyone can consider watching it
335,209,3.0,ok
136,317,3.0,pretty good
42,285,3.0,Everyone can consider watching it
379,3,3.0,ok
35,233,2.0,no good =((
39,230,4.0,ok
80,75,3.0,ok
43,197,3.0,ok
198,370,5.0,The best movie I've ever watched =))
201,360,4.0,Everyone can consider watching it
391,161,4.0,ok
209,563,3.0,Everyone can consider watching it
237,401,4.0,Everyone can consider watching it
418,326,4.0,ok
201,280,3.0,Everyone can consider watching it
22,46,5.0,the best
43,356,3.0,ok
144,109,4.0,Everyone can consider watching it
430,383,4.0,pretty good
335,469,3.0,pretty good
351,501,3.0,Everyone can consider watching it
283,165,3.0,ok
51,77,2.5,no good =((
446,463,3.5,pretty good
179,550,4.0,Everyone can consider watching it
190,314,3.5,ok
30,321,3.5,pretty good
483,477,3.5,pretty good
345,74,4.0,pretty good
475,120,3.0,ok
103,278,2.0,no good =((
283,104,2.5,i don't like this
298,371,3.5,ok
179,121,4.0,Everyone can consider watching it
42,404,2.5,no good =((
127,238,3.0,Everyone can consider watching it
213,407,3.5,Everyone can consider watching it
313,234,4.0,ok
479,316,3.0,pretty good
378,109,1.0,ncc
470,495,3.0,pretty good
50,65,3.5,ok
163,86,2.5,no good =((
104,331,3.0,pretty good
453,252,4.0,ok
389,443,5.0,=))))))))))))
55,401,4.5,hay vcl
227,436,4.5,=))))))))))))
373,57,3.5,ok
160,126,5.0,hay vcl
41,242,5.0,=))))))))))))
447,311,5.0,=))))))))))))
303,56,4.5,hay vcl
352,210,5.0,=))))))))))))
280,56,4.5,=))))))))))))
177,254,3.0,Everyone can consider watching it
4,401,3.0,Everyone can consider watching it
3,63,0.5,No review available
347,499,1.5,ncc
216,522,3.5,pretty good
131,212,3.0,Everyone can consider watching it
335,453,3.0,ok
490,239,3.0,ok
91,252,3.0,ok
431,25,3.0,Everyone can consider watching it
163,142,4.0,pretty good
196,327,2.0,worst movies of all time
498,400,3.0,ok
411,319,2.0,worst movies of all time
425,152,4.0,Everyone can consider watching it
255,310,3.0,pretty good
378,35,3.0,Everyone can consider watching it
375,16,4.0,Everyone can consider watching it
144,183,2.0,i don't like this
30,274,2.0,worst movies of all time
143,380,4.0,ok
462,209,3.0,ok
153,367,4.0,pretty good
225,66,4.0,Everyone can consider watching it
451,293,4.0,Everyone can consider watching it
62,469,4.0,pretty good
85,278,3.0,ok
261,276,3.0,Everyone can consider watching it
256,313,5.0,hay vcl
82,163,4.0,Everyone can consider watching it
437,451,4.0,ok
96,125,4.0,ok
146,266,2.0,ncc
140,127,3.0,pretty good
286,370,2.0,i don't like this
24,336,3.0,Everyone can consider watching it
334,11,2.0,worst movies of all time
306,82,3.0,Everyone can consider watching it
303,444,3.0,ok
301,345,1.0,i don't like this
44,381,3.0,pretty good
287,302,4.0,Everyone can consider watching it
432,288,3.0,ok
242,226,4.0,Everyone can consider watching it
95,520,1.0,ncc
334,246,2.0,no good =((
296,530,4.0,pretty good
21,478,3.0,Everyone can consider watching it
114,115,3.0,pretty good
229,135,3.0,ok
271,307,3.0,ok
222,558,2.0,no good =((
31,163,2.0,i don't like this
88,87,1.0,i don't like this
433,250,2.0,ncc
387,422,4.0,ok
177,29,3.0,ok
468,118,3.0,pretty good
9,388,3.0,pretty good
126,93,4.0,ok
330,14,3.0,ok
380,460,5.0,=))))))))))))
254,143,2.0,ncc
125,338,4.0,Everyone can consider watching it
6,222,3.0,ok
109,488,3.0,Everyone can consider watching it
153,236,4.0,ok
499,129,3.0,Everyone can consider watching it
417,329,2.0,ncc
323,22,2.0,no good =((
364,380,3.0,pretty good
305,417,3.0,ok
380,356,3.0,Everyone can consider watching it
97,158,3.0,Everyone can consider watching it
132,176,3.0,Everyone can consider watching it
190,155,4.0,Everyone can consider watching it
457,92,4.0,pretty good
209,292,4.0,Everyone can consider watching it
389,188,1.0,worst movies of all time
167,534,3.0,ok
459,530,3.0,pretty good
58,333,5.0,the best
72,17,4.0,Everyone can consider watching it
487,329,4.0,pretty good
374,555,3.0,Everyone can consider watching it
163,530,3.0,pretty good
166,150,4.0,pretty good
41,410,4.0,pretty good
229,71,2.0,ncc
155,152,5.0,=))))))))))))
70,374,4.0,ok
168,440,2.0,i don't like this
47,1,4.0,Everyone can consider watching it
257,461,4.0,Everyone can consider watching it
423,426,3.0,pretty good
351,192,3.0,ok
412,448,4.0,pretty good
410,562,3.0,Everyone can consider watching it
365,102,4.0,Everyone can consider watching it
299,240,3.0,Everyone can consider watching it
45,8,5.0,the best
387,143,3.0,ok
244,353,3.0,Everyone can consider watching it
43,136,4.0,ok
75,460,3.0,ok
207,82,3.0,pretty good
92,323,4.0,pretty good
234,101,3.0,Everyone can consider watching it
362,451,3.0,pretty good
174,338,2.0,no good =((
472,387,3.0,pretty good
252,62,3.0,Everyone can consider watching it
113,78,5.0,The best movie I've ever watched =))
316,482,3.0,Everyone can consider watching it
46,68,2.0,no good =((
184,490,4.0,ok
221,217,3.0,ok
49,202,4.0,ok
472,77,3.0,pretty good
483,536,3.0,pretty good
179,102,4.0,ok
125,13,3.0,ok
496,347,3.0,Everyone can consider watching it
415,544,3.0,ok
84,16,3.0,Everyone can consider watching it
324,542,4.0,pretty good
349,253,2.0,worst movies of all time
413,242,4.0,Everyone can consider watching it
281,89,4.0,pretty good
305,168,4.0,Everyone can consider watching it
434,6,2.0,no good =((
82,160,4.0,Everyone can consider watching it
317,323,5.0,The best movie I've ever watched =))
186,304,3.0,pretty good
499,356,3.0,Everyone can consider watching it
257,67,4.0,pretty good
190,88,4.0,pretty good
475,185,3.0,pretty good
430,101,3.0,Everyone can consider watching it
306,29,3.0,ok
425,549,4.0,pretty good
420,317,3.0,Everyone can consider watching it
196,441,4.0,Everyone can consider watching it
298,460,3.0,pretty good
105,158,4.0,Everyone can consider watching it
427,405,4.0,Everyone can consider watching it
136,365,3.0,Everyone can consider watching it
209,19,4.0,pretty good
313,142,3.0,ok
9,347,3.0,Everyone can consider watching it
396,130,4.0,pretty good
247,53,5.0,hay vcl
498,317,5.0,The best movie I've ever watched =))
391,19,4.5,The best movie I've ever watched =))
478,363,4.0,ok
324,370,4.0,Everyone can consider watching it
373,455,3.0,ok
338,348,3.0,ok
34,384,4.0,pretty good
438,491,3.0,pretty good
332,165,3.0,ok
85,276,2.0,ncc
8,280,3.0,ok
152,180,5.0,the best
107,427,5.0,hay vcl
27,72,3.0,pretty good
48,337,5.0,hay vcl
297,234,5.0,hay vcl
336,92,5.0,the best
105,39,3.0,ok
5,67,4.0,pretty good
300,385,3.0,ok
37,137,3.0,pretty good
18,293,3.0,ok
285,406,4.0,ok
473,199,4.0,Everyone can consider watching it
21,78,1.0,ncc
19,244,3.0,pretty good
244,478,5.0,The best movie I've ever watched =))
278,104,4.0,ok
58,512,5.0,hay vcl
51,268,5.0,hay vcl
391,500,2.0,i don't like this
450,460,4.0,ok
37,62,4.0,pretty good
69,372,4.0,pretty good
360,78,4.0,pretty good
268,45,3.0,pretty good
36,52,2.0,no good =((
89,405,2.0,worst movies of all time
213,427,5.0,=))))))))))))
399,525,4.0,Everyone can consider watching it
52,489,4.5,hay vcl
145,52,3.5,ok
391,337,2.5,i don't like this
10,50,4.5,The best movie I've ever watched =))
270,244,4.0,ok
268,354,4.5,=))))))))))))
34,292,3.5,Everyone can consider watching it
139,238,1.5,i don't like this
227,254,3.5,Everyone can consider watching it
222,289,4.0,pretty good
483,192,3.0,Everyone can consider watching it
353,410,3.0,pretty good
18,133,4.0,Everyone can consider watching it
204,477,3.0,pretty good
296,149,3.0,pretty good
316,104,5.0,hay vcl
359,62,3.0,pretty good
234,469,2.0,no good =((
183,410,2.0,ncc
9,209,2.0,worst movies of all time
358,207,1.5,ncc
37,440,4.0,Everyone can consider watching it
128,334,2.0,ncc
412,522,1.5,ncc
148,17,2.0,i don't like this
226,159,2.0,i don't like this
243,337,3.0,ok
188,250,4.5,hay vcl
200,435,3.0,pretty good
323,472,3.0,pretty good
443,401,1.5,i don't like this
118,355,4.0,pretty good
177,221,0.5,No review available
499,55,3.0,pretty good
477,515,3.0,Everyone can consider watching it
235,413,2.0,worst movies of all time
347,281,3.0,ok
340,378,2.5,i don't like this
159,375,1.5,ncc
164,266,3.0,Everyone can consider watching it
478,204,2.0,i don't like this
142,73,3.0,pretty good
161,50,3.0,Everyone can consider watching it
51,356,3.0,pretty good
31,286,3.0,pretty good
434,465,0.5,No review available
283,43,4.0,pretty good
415,344,3.0,Everyone can consider watching it
23,80,2.5,i don't like this
270,98,3.0,ok
163,364,2.0,ncc
65,487,5.0,the best
455,409,3.0,Everyone can consider watching it
326,175,4.5,The best movie I've ever watched =))
189,139,2.0,ncc
376,457,0.5,No review available
448,418,3.0,Everyone can consider watching it
239,124,2.5,no good =((
45,239,2.0,i don't like this
318,499,2.0,i don't like this
325,521,0.5,No review available
371,221,0.5,No review available
476,224,2.5,ncc
44,288,2.0,worst movies of all time
256,192,3.0,pretty good
11,214,2.5,worst movies of all time
62,289,3.0,ok
40,204,2.0,no good =((
399,247,2.0,worst movies of all time
103,522,3.0,Everyone can consider watching it
323,262,3.0,Everyone can consider watching it
87,93,3.0,Everyone can consider watching it
49,263,4.0,pretty good
390,367,3.0,Everyone can consider watching it
282,257,2.0,no good =((
257,45,3.0,Everyone can consider watching it
249,134,1.5,no good =((
445,477,1.5,ncc
298,334,3.0,pretty good
438,191,2.0,ncc
325,136,2.0,worst movies of all time
261,209,3.0,Everyone can consider watching it
174,65,3.0,pretty good
59,203,2.0,worst movies of all time
421,66,3.0,Everyone can consider watching it
107,560,0.5,No review available
111,359,3.0,pretty good
453,388,3.5,pretty good
262,169,3.0,ok
41,257,1.0,i don't like this
314,330,3.0,ok
173,228,2.5,ncc
359,104,2.5,worst movies of all time
47,76,4.5,The best movie I've ever watched =))
397,236,0.5,No review available
114,174,3.5,Everyone can consider watching it
359,104,3.0,pretty good
122,438,1.0,worst movies of all time
483,471,3.0,pretty good
68,367,5.0,the best
119,181,2.0,no good =((
154,94,3.0,pretty good
145,150,3.0,ok
204,558,3.0,ok
292,369,3.0,pretty good
22,202,3.0,ok
42,322,0.5,No review available
330,402,3.0,ok
143,226,5.0,=))))))))))))
94,541,3.0,ok
238,538,3.0,Everyone can consider watching it
177,215,2.0,worst movies of all time
404,557,3.0,pretty good
205,123,3.0,Everyone can consider watching it
133,296,1.5,no good =((
477,75,1.5,worst movies of all time
325,494,3.0,Everyone can consider watching it
475,522,0.5,No review available
128,20,3.0,pretty good
63,472,2.0,no good =((
149,293,1.5,no good =((
45,379,3.0,pretty good
257,395,3.5,pretty good
84,105,3.0,pretty good
207,469,2.0,ncc
400,356,4.5,The best movie I've ever watched =))
429,48,3.0,pretty good
191,464,4.5,=))))))))))))
488,312,3.0,pretty good
357,270,2.0,i don't like this
156,442,3.0,Everyone can consider watching it
14,472,4.0,Everyone can consider watching it
9,117,2.0,no good =((
236,506,4.5,the best
157,39,2.0,ncc
117,442,2.0,worst movies of all time
118,136,2.5,worst movies of all time
151,392,1.0,ncc
482,380,3.0,pretty good
227,484,2.5,ncc
102,526,1.5,ncc
352,294,2.0,no good =((
421,390,2.0,worst movies of all time
60,311,2.0,no good =((
372,171,3.0,ok
369,407,3.5,ok
278,254,3.0,pretty good
259,243,2.0,worst movies of all time
77,75,2.0,no good =((
199,514,2.5,worst movies of all time
90,431,5.0,the best
230,417,5.0,hay vcl
296,153,2.0,worst movies of all time
483,477,1.5,i don't like this
115,137,3.0,Everyone can consider watching it
7,561,4.0,Everyone can consider watching it
430,531,2.0,i don't like this
341,304,0.5,No review available
165,53,3.0,Everyone can consider watching it
126,534,3.0,ok
83,14,3.0,pretty good
222,519,3.0,pretty good
179,313,3.0,pretty good
471,426,2.0,ncc
199,86,2.0,no good =((
243,473,3.0,pretty good
215,46,3.0,ok
329,158,2.0,no good =((
109,156,5.0,the best
187,439,2.0,worst movies of all time
4,152,3.0,ok
228,348,2.5,ncc
244,520,2.0,no good =((
438,202,2.0,no good =((
475,292,3.0,pretty good
380,126,3.0,pretty good
223,122,2.0,ncc
408,225,4.0,ok
166,476,3.0,Everyone can consider watching it
150,447,3.0,ok
138,502,1.0,worst movies of all time
389,512,2.5,no good =((
279,159,2.5,no good =((
245,32,2.5,i don't like this
79,343,0.5,No review available
77,183,2.0,i don't like this
258,8,5.0,hay vcl
411,313,1.0,worst movies of all time
327,213,3.0,Everyone can consider watching it
15,552,3.0,ok
110,240,2.0,no good =((
65,168,4.0,pretty good
190,458,5.0,the best
379,483,2.0,ncc
205,462,2.0,ncc
429,50,4.0,ok
102,48,5.0,the best
244,151,5.0,the best
421,97,3.0,ok
315,1,3.0,Everyone can consider watching it
292,406,4.0,pretty good
463,273,2.0,i don't like this
499,318,5.0,The best movie I've ever watched =))
474,330,5.0,The best movie I've ever watched =))
274,330,2.0,no good =((
121,411,5.0,=))))))))))))
133,72,2.0,worst movies of all time
60,324,4.0,pretty good
67,158,4.0,pretty good
337,411,3.0,Everyone can consider watching it
288,542,3.0,ok
31,221,5.0,The best movie I've ever watched =))
231,368,1.0,no good =((
7,244,4.0,pretty good
78,82,5.0,=))))))))))))
385,327,1.0,ncc
384,331,3.0,Everyone can consider watching it
471,390,2.0,i don't like this
129,384,4.0,pretty good
462,320,3.0,Everyone can consider watching it
123,526,4.0,pretty good
196,107,4.0,pretty good
182,54,2.0,i don't like this
246,522,4.0,ok
466,412,1.0,worst movies of all time
451,401,3.0,Everyone can consider watching it
337,28,3.0,pretty good
46,240,2.0,i don't like this
264,23,4.0,ok
361,194,2.0,worst movies of all time
437,90,3.0,ok
437,172,2.0,ncc
302,38,4.0,ok
165,533,4.0,pretty good
440,324,3.0,ok
276,41,1.0,worst movies of all time
465,129,2.0,ncc
42,227,4.0,Everyone can consider watching it
492,446,5.0,=))))))))))))
114,446,2.0,no good =((
263,242,1.0,no good =((
86,533,4.0,Everyone can consider watching it
146,398,5.0,The best movie I've ever watched =))
396,547,5.0,The best movie I've ever watched =))
12,120,3.0,ok
158,79,3.0,ok
137,267,5.0,hay vcl
471,75,4.0,Everyone can consider watching it
343,491,3.0,Everyone can consider watching it
342,314,3.0,ok
5,302,1.0,i don't like this
128,110,2.0,worst movies of all time
93,46,3.0,Everyone can consider watching it
201,95,1.0,worst movies of all time
271,483,5.0,hay vcl
153,245,5.0,The best movie I've ever watched =))
19,60,3.0,ok
362,226,4.0,Everyone can consider watching it
140,146,3.0,Everyone can consider watching it
352,217,5.0,hay vcl
447,244,3.0,Everyone can consider watching it
408,458,4.0,Everyone can consider watching it
441,58,4.0,pretty good
81,553,5.0,The best movie I've ever watched =))
494,250,5.0,the best
359,55,1.0,ncc
231,252,3.0,Everyone can consider watching it
96,404,3.0,pretty good
117,168,3.0,Everyone can consider watching it
377,274,5.0,hay vcl
404,56,5.0,The best movie I've ever watched =))
351,396,3.0,pretty good
135,406,3.0,pretty good
274,255,3.0,Everyone can consider watching it
336,314,3.0,Everyone can consider watching it
71,250,3.5,pretty good
449,527,3.5,pretty good
111,359,3.0,ok
219,542,4.0,Everyone can consider watching it
63,401,4.0,Everyone can consider watching it
386,47,5.0,the best
173,443,4.0,ok
493,245,3.5,ok
391,375,3.5,Everyone can consider watching it
84,177,3.0,ok
181,99,3.5,ok
156,403,2.0,i don't like this
380,427,3.5,ok
336,205,2.5,no good =((
450,253,5.0,The best movie I've ever watched =))
58,495,3.5,Everyone can consider watching it
33,267,3.5,Everyone can consider watching it
331,519,3.0,pretty good
443,515,3.5,Everyone can consider watching it
368,258,5.0,=))))))))))))
431,389,3.5,ok
82,410,4.0,Everyone can consider watching it
268,82,3.5,ok
432,192,4.0,ok
458,382,3.5,ok
263,5,4.5,the best
315,334,4.0,pretty good
469,188,3.5,ok
451,426,5.0,=))))))))))))
486,428,4.5,=))))))))))))
406,278,3.0,ok
421,1,3.0,pretty good
362,166,4.5,hay vcl
454,100,4.0,ok
348,318,4.0,Everyone can consider watching it
411,305,3.0,pretty good
287,474,2.0,ncc
240,114,4.5,hay vcl
442,327,4.5,the best
471,225,4.5,The best movie I've ever watched =))
344,385,1.0,i don't like this
29,515,4.0,ok
424,199,3.0,Everyone can consider watching it
301,78,2.0,worst movies of all time
203,400,4.0,Everyone can consider watching it
362,182,2.0,i don't like this
26,107,4.0,ok
220,229,4.0,pretty good
490,254,4.0,Everyone can consider watching it
98,443,3.0,Everyone can consider watching it
246,426,3.0,Everyone can consider watching it
356,398,1.0,worst movies of all time
103,127,5.0,the best
64,225,3.0,pretty good
52,102,4.0,pretty good
351,192,5.0,The best movie I've ever watched =))
327,410,4.0,Everyone can consider watching it
197,300,3.0,ok
402,14,3.0,ok
296,245,3.0,ok
293,458,3.0,Everyone can consider watching it
247,125,1.0,i don't like this
339,491,3.0,pretty good
429,422,3.0,Everyone can consider watching it
60,370,4.0,ok
438,178,3.0,Everyone can consider watching it
438,268,3.0,pretty good
115,553,4.0,ok
238,293,3.0,pretty good
415,133,3.0,Everyone can consider watching it
396,127,3.0,pretty good
137,482,3.0,ok
207,511,5.0,=))))))))))))
139,145,4.0,Everyone can consider watching it
268,46,3.0,pretty good
471,230,3.0,ok
240,335,4.0,Everyone can consider watching it
128,70,5.0,The best movie I've ever watched =))
283,452,4.0,Everyone can consider watching it
338,534,4.0,ok
237,398,4.0,pretty good
217,58,3.0,ok
200,526,3.0,pretty good
340,18,2.0,no good =((
492,345,4.0,pretty good
443,332,3.0,pretty good
222,454,3.0,pretty good
123,111,4.0,Everyone can consider watching it
470,239,4.5,The best movie I've ever watched =))
199,240,4.0,Everyone can consider watching it
18,221,5.0,the best
82,17,4.0,pretty good
423,526,4.0,ok
176,28,5.0,=))))))))))))
189,104,5.0,hay vcl
62,210,5.0,hay vcl
104,249,4.0,Everyone can consider watching it
37,517,3.0,ok
181,411,3.0,Everyone can consider watching it
187,120,4.0,Everyone can consider watching it
69,420,4.0,ok
429,33,3.0,ok
224,436,4.0,ok
363,264,3.0,Everyone can consider watching it
268,11,4.0,Everyone can consider watching it
489,232,3.5,Everyone can consider watching it
207,247,4.5,The best movie I've ever watched =))
187,92,4.0,pretty good
330,175,3.5,pretty good
45,515,5.0,The best movie I've ever watched =))
124,396,3.5,ok
340,172,4.5,the best
95,314,4.0,Everyone can consider watching it
238,456,3.5,Everyone can consider watching it
127,103,4.0,pretty good
76,271,4.0,pretty good
347,180,3.0,pretty good
148,163,1.0,ncc
301,516,3.5,pretty good
259,548,4.0,Everyone can consider watching it
400,18,4.0,ok
178,13,3.0,ok
466,554,4.0,ok
441,468,4.0,ok
85,537,3.5,Everyone can consider watching it
66,512,4.0,ok
419,305,4.5,the best
327,114,1.5,ncc
266,151,4.0,ok
315,237,4.0,pretty good
348,166,5.0,hay vcl
258,76,2.0,ncc
310,279,3.0,pretty good
464,365,1.0,no good =((
5,419,4.0,Everyone can consider watching it
428,265,3.5,ok
461,279,5.0,the best
463,515,4.5,=))))))))))))
432,257,3.0,ok
200,40,4.0,Everyone can consider watching it
135,33,3.5,Everyone can consider watching it
437,251,3.0,pretty good
193,395,4.0,ok
226,418,3.0,Everyone can consider watching it
353,391,4.0,Everyone can consider watching it
259,562,4.0,pretty good
489,427,3.5,ok
422,466,4.0,pretty good
182,389,3.5,pretty good
34,68,3.5,Everyone can consider watching it
455,378,3.0,pretty good
2,21,3.0,ok
479,406,3.5,Everyone can consider watching it
390,392,4.5,hay vcl
141,63,3.5,Everyone can consider watching it
306,116,3.5,Everyone can consider watching it
224,461,3.0,Everyone can consider watching it
254,232,3.5,ok
327,109,3.5,pretty good
300,513,3.0,ok
174,395,3.5,pretty good
237,520,3.0,pretty good
486,172,3.0,Everyone can consider watching it
3,327,5.0,hay vcl
134,16,4.0,ok
157,417,5.0,=))))))))))))
46,171,3.0,ok
321,257,3.0,Everyone can consider watching it
443,412,3.0,Everyone can consider watching it
338,309,3.0,pretty good
134,301,4.0,pretty good
365,386,3.0,Everyone can consider watching it
24,360,3.0,pretty good
212,77,3.0,pretty good
30,315,4.0,pretty good
276,273,5.0,The best movie I've ever watched =))
215,415,4.0,Everyone can consider watching it
369,13,4.0,Everyone can consider watching it
468,75,5.0,The best movie I've ever watched =))
86,202,4.0,ok
172,156,1.0,worst movies of all time
195,2,3.0,pretty good
316,158,4.0,Everyone can consider watching it
72,389,5.0,=))))))))))))
3,264,2.0,ncc
409,549,4.0,Everyone can consider watching it
378,9,5.0,hay vcl
412,260,3.0,ok
78,120,5.0,hay vcl
216,466,4.0,pretty good
62,207,3.0,pretty good
348,245,4.0,ok
36,17,3.0,Everyone can consider watching it
214,5,4.0,ok
42,237,5.0,=))))))))))))
459,530,4.0,ok
360,429,4.0,Everyone can consider watching it
213,370,3.0,pretty good
361,204,4.0,Everyone can consider watching it
290,475,4.0,ok
289,331,3.0,ok
220,224,5.0,hay vcl
426,61,4.0,ok
28,235,3.0,ok
215,527,2.0,no good =((
490,472,4.0,pretty good
232,268,3.0,Everyone can consider watching it
431,297,3.0,pretty good
311,349,2.0,worst movies of all time
9,412,4.5,the best
376,65,5.0,hay vcl
13,499,4.5,The best movie I've ever watched =))
204,421,0.5,No review available
475,186,3.5,pretty good
118,560,3.5,Everyone can consider watching it
83,287,0.5,No review available
422,123,4.0,pretty good
290,45,5.0,=))))))))))))
237,318,4.5,=))))))))))))
299,509,5.0,hay vcl
138,274,3.5,ok
464,377,5.0,The best movie I've ever watched =))
191,347,5.0,=))))))))))))
80,65,4.0,pretty good
139,452,5.0,=))))))))))))
221,560,2.0,worst movies of all time
304,274,5.0,the best
15,430,5.0,hay vcl
296,211,4.0,Everyone can consider watching it
44,187,3.0,ok
126,409,4.0,Everyone can consider watching it
128,537,4.0,pretty good
496,181,3.0,Everyone can consider watching it
370,97,4.0,ok
334,377,4.0,ok
437,355,4.0,pretty good
80,466,3.0,pretty good
196,281,3.0,ok
447,411,4.0,Everyone can consider watching it
74,509,3.0,ok
70,343,3.0,ok
20,266,3.0,pretty good
155,344,3.0,Everyone can consider watching it
164,39,3.0,ok
284,63,2.0,no good =((
81,235,3.0,ok
258,545,4.0,Everyone can consider watching it
215,348,3.0,ok
76,71,4.0,pretty good
348,365,3.0,ok
151,209,3.0,ok
118,481,3.0,ok
305,508,3.0,pretty good
5,168,3.0,pretty good
91,97,4.0,pretty good
319,76,5.0,hay vcl
244,147,3.0,ok
108,74,4.0,Everyone can consider watching it
248,403,4.0,pretty good
190,392,4.0,Everyone can consider watching it
258,35,4.0,ok
251,410,4.0,ok
450,72,3.0,ok
186,334,4.0,ok
202,301,3.0,Everyone can consider watching it
238,105,3.0,pretty good
196,403,3.0,ok
269,245,4.0,ok
377,228,4.0,pretty good
161,379,3.0,ok
83,430,5.0,=))))))))))))
163,336,3.0,pretty good
38,389,3.0,Everyone can consider watching it
368,297,3.0,ok
165,469,3.0,pretty good
80,543,5.0,the best
301,533,4.0,ok
439,89,3.0,pretty good
360,275,4.5,The best movie I've ever watched =))
20,376,4.5,The best movie I've ever watched =))
29,386,3.5,ok
280,539,3.0,Everyone can consider watching it
140,292,4.0,pretty good
334,249,5.0,=))))))))))))
106,260,3.0,Everyone can consider watching it
155,53,3.0,Everyone can consider watching it
325,473,4.0,pretty good
119,364,5.0,hay vcl
316,506,3.5,ok
223,400,5.0,=))))))))))))
262,390,5.0,the best
44,402,4.0,Everyone can consider watching it
475,181,4.5,the best
82,299,3.0,ok
470,76,4.0,pretty good
393,292,4.0,Everyone can consider watching it
105,387,5.0,the best
235,546,5.0,The best movie I've ever watched =))
433,76,3.0,ok
353,10,5.0,the best
405,62,3.0,ok
30,430,4.0,pretty good
482,117,5.0,The best movie I've ever watched =))
85,444,4.0,pretty good
130,100,4.0,pretty good
357,187,5.0,hay vcl
315,376,4.0,pretty good
322,192,4.0,ok
265,517,5.0,=))))))))))))
298,78,3.0,Everyone can consider watching it
497,50,4.0,Everyone can consider watching it
290,311,5.0,The best movie I've ever watched =))
121,509,5.0,hay vcl
456,548,5.0,The best movie I've ever watched =))
412,467,3.0,Everyone can consider watching it
286,556,5.0,hay vcl
259,117,5.0,hay vcl
234,360,5.0,=))))))))))))
95,264,4.0,ok
298,321,4.0,ok
329,225,2.0,i don't like this
316,340,1.0,ncc
308,235,2.0,worst movies of all time
469,20,4.0,Everyone can consider watching it
200,13,3.0,ok
193,427,4.0,pretty good
27,89,3.0,Everyone can consider watching it
160,342,3.0,Everyone can consider watching it
214,148,4.0,Everyone can consider watching it
313,327,4.0,Everyone can consider watching it
201,519,2.0,ncc
24,556,3.0,ok
447,273,3.0,pretty good
139,47,1.0,worst movies of all time
137,163,3.0,pretty good
195,233,5.0,=))))))))))))
358,231,5.0,The best movie I've ever watched =))
298,69,4.0,ok
254,465,5.0,The best movie I've ever watched =))
42,482,4.0,ok
287,21,4.0,ok
103,92,3.0,Everyone can consider watching it
273,350,3.0,pretty good
250,152,1.0,i don't like this
372,284,4.0,Everyone can consider watching it
130,402,4.0,Everyone can consider watching it
204,400,3.0,ok
409,546,2.0,i don't like this
311,473,3.0,ok
255,289,5.0,hay vcl
85,355,5.0,hay vcl
447,531,4.0,Everyone can consider watching it
170,491,3.0,ok
333,374,5.0,=))))))))))))
137,368,5.0,the best
30,50,5.0,hay vcl
119,421,3.0,Everyone can consider watching it
19,371,5.0,=))))))))))))
128,477,3.0,ok
